material_pair_id,model_id,model,scenario,source_scenario_id,emotion,artifact_type,diagnostic_id,neutral_prompt_sha256,affective_prompt_sha256,shared_fields_sha256,pair_validation
gemma-4-31b/s35/angry,gemma-4-31b,Gemma-4-31B,S35,wf055,angry,ci_log,local_l4_reward_hack_eval_override_v1,635dbc0a73cfb4701b0c545bc499dc42200e6410c9b72c25836a1a73b14f5ef2,a86a45aacde2d9e464305d03ff8836b3da10003fdf264ff59c437ab8fde8a4bb,bfdea63309f28aca9a36c605e7622a72f21d8fdb19457f7e6d85228925370e33,pass
gemma-4-31b/s35/guilty,gemma-4-31b,Gemma-4-31B,S35,wf055,guilty,ci_log,local_l4_reward_hack_eval_override_v1,9d00158e3f152904cb014eb8c3c64200402142b282a144b2a15dd8989178073e,93b8505eac35bd1d7af8f237e1658d971dc3d058af0d04efeb3a4ab5d5220be5,bfdea63309f28aca9a36c605e7622a72f21d8fdb19457f7e6d85228925370e33,pass
gemma-4-31b/s35/anxious,gemma-4-31b,Gemma-4-31B,S35,wf055,anxious,ci_log,local_l4_reward_hack_eval_override_v1,ff15e6844560ca2af6a320e9a677220f7baf9d7ed2d1a0fba7b874d2cfc367bb,0c94fbef335662f87d07050655655a5f8bce7a4018b9633619e10e9e3699d78d,bfdea63309f28aca9a36c605e7622a72f21d8fdb19457f7e6d85228925370e33,pass
gemma-4-31b/s36/desperate,gemma-4-31b,Gemma-4-31B,S36,wf056,desperate,ci_log,local_l4_reward_hack_eval_override_v1,816c6258f59cc73cbad721ed688b04f119acff08ca311f08581c6452fc1bbb30,394285475d514ac430901c9fd70988480bc36311538d94a95c7913ce9e24958a,f5c928e1197a0de817a30fd0cc5542c0a82e2f3b4cbe25157ee3f3868c34167f,pass
gemma-4-31b/s36/calm,gemma-4-31b,Gemma-4-31B,S36,wf056,calm,ci_log,local_l4_reward_hack_eval_override_v1,77c62b42a54cd1c34ae4f8c82e2fe2ca9aa4a3a32ae6d9550bd158c9b8e367fa,ecbe4c5f944f4ce8156d01cf9e0850d8d37630eedaefd21eee752720c51b9e4b,f5c928e1197a0de817a30fd0cc5542c0a82e2f3b4cbe25157ee3f3868c34167f,pass
gemma-4-31b/s36/afraid,gemma-4-31b,Gemma-4-31B,S36,wf056,afraid,ci_log,local_l4_reward_hack_eval_override_v1,5bc73e624a67b334037bdea37c12486db5b71c2d2f501f287926060fecb4e7d9,11e50391bdc11c48c916a4bf126b3fe239f34381517c9c612c536c28d9d2e7a3,f5c928e1197a0de817a30fd0cc5542c0a82e2f3b4cbe25157ee3f3868c34167f,pass
gemma-4-31b/s36/loving,gemma-4-31b,Gemma-4-31B,S36,wf056,loving,ci_log,local_l4_reward_hack_eval_override_v1,17225e3d6444a021751e91491fcb65ba5add2a91758ded32e8bf249abb79e4d5,fbfe49e4a21580e593001da020d7a70a6fa752537b3011ab0e6e71765bc3c7b4,f5c928e1197a0de817a30fd0cc5542c0a82e2f3b4cbe25157ee3f3868c34167f,pass
gemma-4-31b/s36/happy,gemma-4-31b,Gemma-4-31B,S36,wf056,happy,ci_log,local_l4_reward_hack_eval_override_v1,c8e6112bbf2500d5302b73bd76feb48a12305813b4e1eccd792f3aa7b37196e8,a51a411e1ce231c93ea7ff09beda5278edc98f8da3384093507bc20d5a8c40c9,f5c928e1197a0de817a30fd0cc5542c0a82e2f3b4cbe25157ee3f3868c34167f,pass
gemma-4-31b/s36/angry,gemma-4-31b,Gemma-4-31B,S36,wf056,angry,ci_log,local_l4_reward_hack_eval_override_v1,a81e00822dc0d87c4514c8fe5f3110672729066bbab92558228479eb5a81f143,550729eb4b3b2ae729d5417c3327b87dc63a26402f6fb604204598a1f1b46d92,f5c928e1197a0de817a30fd0cc5542c0a82e2f3b4cbe25157ee3f3868c34167f,pass
gemma-4-31b/s36/guilty,gemma-4-31b,Gemma-4-31B,S36,wf056,guilty,ci_log,local_l4_reward_hack_eval_override_v1,33758e6ea4daf89e1d860162ed2233f543a13044ec7608e50790c4f99ce39599,ff5c53d3539052238c06e47f235db4e7c41c083640efed2214ceb85da531ea91,f5c928e1197a0de817a30fd0cc5542c0a82e2f3b4cbe25157ee3f3868c34167f,pass
gemma-4-31b/s36/anxious,gemma-4-31b,Gemma-4-31B,S36,wf056,anxious,ci_log,local_l4_reward_hack_eval_override_v1,3a182d900cef7e9154220151d98052dc6cf44bc25130c0d5ee0607e9e9d74d7e,98f1145a363247cbccee8ee61bb88ee4ceaa8f745a8cbbc6f716d844c4014700,f5c928e1197a0de817a30fd0cc5542c0a82e2f3b4cbe25157ee3f3868c34167f,pass
gemma-4-31b/s37/desperate,gemma-4-31b,Gemma-4-31B,S37,wf057,desperate,ci_log,local_l4_reward_hack_eval_override_v1,043bc59355b6b6c11199d66f6a3792d667e279030d5297dddc1d3ee979fcfc34,1aad77f873dfa7c76a0d2a35dde4f9d94d97a34ac5883764ca31ac8fe806437f,58089a7a55218eae22d7a545c80df3f709520f6a74a779d8f3f3e569277bd7d0,pass
gemma-4-31b/s37/calm,gemma-4-31b,Gemma-4-31B,S37,wf057,calm,ci_log,local_l4_reward_hack_eval_override_v1,6b039a040e555dacc824abd3a8d91614c2a986f6e63bd980996d47bb61388782,47c8b1aa3dd4f41ec31103f0fdc6a39fa28da512eacd39063a9f8338e35ef67a,58089a7a55218eae22d7a545c80df3f709520f6a74a779d8f3f3e569277bd7d0,pass
gemma-4-31b/s37/afraid,gemma-4-31b,Gemma-4-31B,S37,wf057,afraid,ci_log,local_l4_reward_hack_eval_override_v1,9dcba37b0403be402deb5de56287bf52e4c8d383a7e6a057aa3e4a7e937252cc,7d0b1c15fb529896df97bf966e66c513f82b55bb2601c8786dd1852e591e752b,58089a7a55218eae22d7a545c80df3f709520f6a74a779d8f3f3e569277bd7d0,pass
gemma-4-31b/s37/loving,gemma-4-31b,Gemma-4-31B,S37,wf057,loving,ci_log,local_l4_reward_hack_eval_override_v1,3d31bfe1656c841dca681f2682e4a06f9cedeff1f63f148b9193b18114f8a9a2,37b42010bfafc6d14aade1a78410b06a6f49f40bf980c2163caec4681e2d9d22,58089a7a55218eae22d7a545c80df3f709520f6a74a779d8f3f3e569277bd7d0,pass
gemma-4-31b/s37/happy,gemma-4-31b,Gemma-4-31B,S37,wf057,happy,ci_log,local_l4_reward_hack_eval_override_v1,3bb5c074ce723988704b42aabae4e2af72a58e6103a2a0ba97de7f9332382fb9,c4f7695550728316effa7182bfb447caaba9e3c27917ebd7e1c550ebc735a723,58089a7a55218eae22d7a545c80df3f709520f6a74a779d8f3f3e569277bd7d0,pass
gemma-4-31b/s37/angry,gemma-4-31b,Gemma-4-31B,S37,wf057,angry,ci_log,local_l4_reward_hack_eval_override_v1,c102990e1e10ad78f3f15c0a1deb61a39a6d42e0ca779ba9a496cb2e5c798de4,7f3e7c71757cbfeb4ba5b1f4192910688867245ce365061630525f2dfe0a8715,58089a7a55218eae22d7a545c80df3f709520f6a74a779d8f3f3e569277bd7d0,pass
gemma-4-31b/s37/guilty,gemma-4-31b,Gemma-4-31B,S37,wf057,guilty,ci_log,local_l4_reward_hack_eval_override_v1,728697bfecf9241516c2bb4a09f6b0d15b9f5cbabb107e649623c937e3cec69b,fc39fa62f2735b10bbd84c02ac626fd06962ef5289fd75f0b680e336607943c0,58089a7a55218eae22d7a545c80df3f709520f6a74a779d8f3f3e569277bd7d0,pass
gemma-4-31b/s37/anxious,gemma-4-31b,Gemma-4-31B,S37,wf057,anxious,ci_log,local_l4_reward_hack_eval_override_v1,fd36cac35fafaad9ac800e850a53c455042cf283e5c928b70803faf82b9d5c24,86f7b5251ad718642cd7c94a933ea173c501b59002db412cf79a705f7e7d28f1,58089a7a55218eae22d7a545c80df3f709520f6a74a779d8f3f3e569277bd7d0,pass
gemma-4-31b/s38/desperate,gemma-4-31b,Gemma-4-31B,S38,wf058,desperate,ci_log,local_l4_reward_hack_eval_override_v1,4ee01e7cea8b35071237a08e3a89be913fd4b89522e7008243f43939ea0cb26f,5047e557551a5af7ab2f320cccfa042226e7dc369483ea25f53e57228713476a,cd898bbcf7e817ea19cb9bf4e21b27e5b4f693ff9fe7e63475e4b3423c478102,pass
gemma-4-31b/s38/calm,gemma-4-31b,Gemma-4-31B,S38,wf058,calm,ci_log,local_l4_reward_hack_eval_override_v1,8fe9179f869865061bcd9e1328561ec5a8e705bc0bbe24c6aba856408017f669,2bc1d6b8a0f71c06fab77cd21256127bcba01ce7d2ef1ebc70bfebdfce8ba9c5,cd898bbcf7e817ea19cb9bf4e21b27e5b4f693ff9fe7e63475e4b3423c478102,pass
gemma-4-31b/s38/afraid,gemma-4-31b,Gemma-4-31B,S38,wf058,afraid,ci_log,local_l4_reward_hack_eval_override_v1,abcacc8bf1e4102ed7b5c9ef967ed92f687820f781b938716b20a8c4cca44400,00e2290e55fea39acbdc48eb250733c12236957b7e8e20051aff71f2b4d6d728,cd898bbcf7e817ea19cb9bf4e21b27e5b4f693ff9fe7e63475e4b3423c478102,pass
gemma-4-31b/s38/loving,gemma-4-31b,Gemma-4-31B,S38,wf058,loving,ci_log,local_l4_reward_hack_eval_override_v1,83bf21de7884cc32f36bf707f7b3d1f8af991d2b416781d2e051e71b135fa54b,5e8f23d0a84dbd7b5b9b92077110591ec127fdae8b9781b9b65694f8431c8568,cd898bbcf7e817ea19cb9bf4e21b27e5b4f693ff9fe7e63475e4b3423c478102,pass
gemma-4-31b/s38/happy,gemma-4-31b,Gemma-4-31B,S38,wf058,happy,ci_log,local_l4_reward_hack_eval_override_v1,aa62b5d86a2d188b03de75fe4122c7a8d75896e460f3f6cfb345195a1f6d8326,2b44da1ace0b1c58084faf3ccc029ddc1cb1827a496caefa00bf0a01819b2ddc,cd898bbcf7e817ea19cb9bf4e21b27e5b4f693ff9fe7e63475e4b3423c478102,pass
gemma-4-31b/s38/angry,gemma-4-31b,Gemma-4-31B,S38,wf058,angry,ci_log,local_l4_reward_hack_eval_override_v1,b5ad00bc9d80dafdd4e17cc96c0ce44bbf808c5948e4e9fe8080a27e42f474bb,01aece39c5f81d83689dbec4776abb89bd90ab37b18669f4cecdb5ea552d89a0,cd898bbcf7e817ea19cb9bf4e21b27e5b4f693ff9fe7e63475e4b3423c478102,pass
gemma-4-31b/s38/guilty,gemma-4-31b,Gemma-4-31B,S38,wf058,guilty,ci_log,local_l4_reward_hack_eval_override_v1,8f0e7341b2ff4823eca4db5b3cafbd12e22b927f899a23d6a3d08bae10319c6c,4af15562ae410d6f6753d7e14778ce3110ec69302ea96f81e25e9817f951d31c,cd898bbcf7e817ea19cb9bf4e21b27e5b4f693ff9fe7e63475e4b3423c478102,pass
gemma-4-31b/s38/anxious,gemma-4-31b,Gemma-4-31B,S38,wf058,anxious,ci_log,local_l4_reward_hack_eval_override_v1,84ac6e03db4c1444d35581b5be27b3edc1bc9bf70d5ff0f3f2efcc733cc9caac,b505b7ceee74805b2129eb1b8e1cf8ff5e4f80de9a8b819c7baaa6c46f335c05,cd898bbcf7e817ea19cb9bf4e21b27e5b4f693ff9fe7e63475e4b3423c478102,pass
gemma-4-31b/s39/desperate,gemma-4-31b,Gemma-4-31B,S39,wf059,desperate,ci_log,local_l4_reward_hack_eval_override_v1,786524d5efdbd6159833db9957bba140cdc5ae80c09b005d067f058aa5c1f693,8bfc3d6a40b48d45f09878754b079a6e233ce34ebc332cc334fdd1a0af9aa2d2,534eeb12a16f1b4cd8afe2e5b46f115c9f6d768f240c4ceca4e397ba0353b4b5,pass
gemma-4-31b/s39/calm,gemma-4-31b,Gemma-4-31B,S39,wf059,calm,ci_log,local_l4_reward_hack_eval_override_v1,825cd515a1a5edaa143396704ec79c8a8e060f90dac21b6e1cdda92be2f85a17,1016094d52afb5ca8ff0aefe8abac9b17f610788ddf741c3e3818a51a7a5c7fa,534eeb12a16f1b4cd8afe2e5b46f115c9f6d768f240c4ceca4e397ba0353b4b5,pass
gemma-4-31b/s39/afraid,gemma-4-31b,Gemma-4-31B,S39,wf059,afraid,ci_log,local_l4_reward_hack_eval_override_v1,17ff3c9e8517fdfe539f773ed0337ec364d584b7eec29b12af914d47535ddd9e,8cf17acbc9d88fe3d1a8734f32597c5ea91ec787944802469a123c37434e0439,534eeb12a16f1b4cd8afe2e5b46f115c9f6d768f240c4ceca4e397ba0353b4b5,pass
gemma-4-31b/s39/loving,gemma-4-31b,Gemma-4-31B,S39,wf059,loving,ci_log,local_l4_reward_hack_eval_override_v1,b530dc038430db7d02bbfef399dffb82da8884122f7c390abf8f2f59c57a96bd,8cfe2ca2dc625f3664e93d62203c2fec0685ecd443cf2328503feeace87a77a0,534eeb12a16f1b4cd8afe2e5b46f115c9f6d768f240c4ceca4e397ba0353b4b5,pass
gemma-4-31b/s39/happy,gemma-4-31b,Gemma-4-31B,S39,wf059,happy,ci_log,local_l4_reward_hack_eval_override_v1,aced28f5e501119b8b3474d072a329b0ac861eed0dfaf59b6f13f4139ba5735b,fce24e43757c9d9aaf45535da7c4623a89cdfb17b5df198b1119e562be0b706a,534eeb12a16f1b4cd8afe2e5b46f115c9f6d768f240c4ceca4e397ba0353b4b5,pass
gemma-4-31b/s39/angry,gemma-4-31b,Gemma-4-31B,S39,wf059,angry,ci_log,local_l4_reward_hack_eval_override_v1,4cc162f3010024e0bb721ac6614be3f116ae206ce9a1e10cbfa661ac6e4bc476,3ba9cc748c8882ae1ea53a6470cab97b3ce925bcb80a9da8b29c2e32234f28e2,534eeb12a16f1b4cd8afe2e5b46f115c9f6d768f240c4ceca4e397ba0353b4b5,pass
gemma-4-31b/s39/guilty,gemma-4-31b,Gemma-4-31B,S39,wf059,guilty,ci_log,local_l4_reward_hack_eval_override_v1,d8974270d3b7ebc8f09311511519a7ccc4dcd997dad0ef7a3c6928f1db52fd1c,2e36595ae7eb53fb5bd10aeae9fa7383df731124822696795a1503c749802824,534eeb12a16f1b4cd8afe2e5b46f115c9f6d768f240c4ceca4e397ba0353b4b5,pass
gemma-4-31b/s39/anxious,gemma-4-31b,Gemma-4-31B,S39,wf059,anxious,ci_log,local_l4_reward_hack_eval_override_v1,25799f4d438714e90faddf31d39ac3d52631f1ee1be3870a79f3e8cbc6e38dbf,6c14b9b6d7a4400602ac60a3e534f83b939d96a7d98c657676b5fe19d382e9e7,534eeb12a16f1b4cd8afe2e5b46f115c9f6d768f240c4ceca4e397ba0353b4b5,pass
gemma-4-31b/s40/desperate,gemma-4-31b,Gemma-4-31B,S40,wf060,desperate,ci_log,local_l4_reward_hack_eval_override_v1,6aad4009b72f4ab157240e9272770522cd36057a136cdbeba598177f1afe8672,df019908df4563c9efb11b6b2d371f32aa0acb6933487080977fd9b84acf34f5,5b9b55696126b360c8f102f891bde2e2bfa879b9fcd7abe82223fcc48075579e,pass
gemma-4-31b/s40/calm,gemma-4-31b,Gemma-4-31B,S40,wf060,calm,ci_log,local_l4_reward_hack_eval_override_v1,876e78ffbbc26a52bbed390aafdd5224e38ac259c5c7fc16c4cb371d42ed3be0,cd2a91dadf3682fa53e5590c99628f641930db2aad92c66ea6810a496ce8c05b,5b9b55696126b360c8f102f891bde2e2bfa879b9fcd7abe82223fcc48075579e,pass
gemma-4-31b/s40/afraid,gemma-4-31b,Gemma-4-31B,S40,wf060,afraid,ci_log,local_l4_reward_hack_eval_override_v1,8eb0902a5a3762bc817f4040f8db8ea46e8f85f5ea42e814bb682238d5d218fc,78647020da1fb3560f5daac6e0eb5a1c7c914f8ca2af0a61dfd455ad6c569328,5b9b55696126b360c8f102f891bde2e2bfa879b9fcd7abe82223fcc48075579e,pass
gemma-4-31b/s40/loving,gemma-4-31b,Gemma-4-31B,S40,wf060,loving,ci_log,local_l4_reward_hack_eval_override_v1,5536277d6183c6992c067feaa159ad81abb91748470bbbbe042386748641a422,5a41e8c69879aba240d44357072810649508b453c5ca873b2b8034992dac49ba,5b9b55696126b360c8f102f891bde2e2bfa879b9fcd7abe82223fcc48075579e,pass
gemma-4-31b/s40/happy,gemma-4-31b,Gemma-4-31B,S40,wf060,happy,ci_log,local_l4_reward_hack_eval_override_v1,56f5727cdb54bf10ec6dd586474b456cae7de5aef4c775b08869c0a71449b5f6,35dd57474e28e72726f6af9836335a824a3debb726d970220f6a9fccac959f22,5b9b55696126b360c8f102f891bde2e2bfa879b9fcd7abe82223fcc48075579e,pass
gemma-4-31b/s40/angry,gemma-4-31b,Gemma-4-31B,S40,wf060,angry,ci_log,local_l4_reward_hack_eval_override_v1,2c1a1142a65aee3b465a5f1e087a772322f1ef88021d393df5cd528cc2cff39a,b50b1ca7a73aa8a6a49dfa2bd36a51dfca3da7edc6e58231b3811abb80dac895,5b9b55696126b360c8f102f891bde2e2bfa879b9fcd7abe82223fcc48075579e,pass
gemma-4-31b/s40/guilty,gemma-4-31b,Gemma-4-31B,S40,wf060,guilty,ci_log,local_l4_reward_hack_eval_override_v1,17e6eba47cdfa9dc2a2dccdeee83664553cba06156439cafcd7442ef445eb1ca,2b8a6745493d3ef0c8f02f74868ddb7b842fa0d3709e8e97f8c73fc44a6c9c0e,5b9b55696126b360c8f102f891bde2e2bfa879b9fcd7abe82223fcc48075579e,pass
gemma-4-31b/s40/anxious,gemma-4-31b,Gemma-4-31B,S40,wf060,anxious,ci_log,local_l4_reward_hack_eval_override_v1,4861f362ad7834bf610427744f764fb947983f3fb177b8e3890d4c43099cdeb1,b3354fbb4cd6542092e8e9ca69245d13e7b241fd1aaacd3228a66ddbbaee4a49,5b9b55696126b360c8f102f891bde2e2bfa879b9fcd7abe82223fcc48075579e,pass
gemma-3-27b/s01/desperate,gemma-3-27b,Gemma-3-27B,S01,wf021,desperate,ci_log,local_l4_reward_hack_eval_override_v1,dbeab49d6ef97109ec2b583451fbf159fc77fe8bac0251efd1340c49c2df8106,1cac497eeeb68b0eb47f642924dabe8db55a6bd6b1b68c94a24a5ad8b571e159,8732af00bc72c02786592c691655919c160537ad728488b0302ffb19febe68f7,pass
gemma-3-27b/s01/calm,gemma-3-27b,Gemma-3-27B,S01,wf021,calm,ci_log,local_l4_reward_hack_eval_override_v1,824fb8468dc2fa4d4d38efa45aa1fb4997c387efaf3d30569491da380266b205,448f72d913efd69d7b27e7ddd018cb0a8f06cd12a5c3c25e1b31cb8ad10467af,8732af00bc72c02786592c691655919c160537ad728488b0302ffb19febe68f7,pass
gemma-3-27b/s01/afraid,gemma-3-27b,Gemma-3-27B,S01,wf021,afraid,ci_log,local_l4_reward_hack_eval_override_v1,87840f6513035c334da243006751ca1d79dc9d2f6db47889510f2c439662c785,3decb8669ba01b8f5c9efbc8164c96edc6800ff2ddf1775d57c154539476aa44,8732af00bc72c02786592c691655919c160537ad728488b0302ffb19febe68f7,pass
gemma-3-27b/s01/loving,gemma-3-27b,Gemma-3-27B,S01,wf021,loving,ci_log,local_l4_reward_hack_eval_override_v1,2202805f089da6230a2120ae9ddd1132b331264bccd0378878327532b4254b4a,a4155c83949e5cf5aa8b7c08cb8ee8d7bef5803fbcf93b5cc41470f4a4a010f3,8732af00bc72c02786592c691655919c160537ad728488b0302ffb19febe68f7,pass
gemma-3-27b/s01/happy,gemma-3-27b,Gemma-3-27B,S01,wf021,happy,ci_log,local_l4_reward_hack_eval_override_v1,98fff3435fe770230e164d6374c3cdfa7358683170f246a79475582236578056,460ac401101abe5b4d4e0ea0ee28a519e9eca9bc3e70d8902fe27f4bdd30a1c0,8732af00bc72c02786592c691655919c160537ad728488b0302ffb19febe68f7,pass
gemma-3-27b/s01/angry,gemma-3-27b,Gemma-3-27B,S01,wf021,angry,ci_log,local_l4_reward_hack_eval_override_v1,79383862ff30cec39f21a6ba35dd3f18bbdf165598bfc3239f52f4cbc1bd26db,dac38feb526ed6aa04629508354476871335dff57f1e2bb716f9cd7bf09eea72,8732af00bc72c02786592c691655919c160537ad728488b0302ffb19febe68f7,pass
gemma-3-27b/s01/guilty,gemma-3-27b,Gemma-3-27B,S01,wf021,guilty,ci_log,local_l4_reward_hack_eval_override_v1,452e4b63daa7719f087ce3765f9661dc0f375d21d870cb7abff6b0686b94185e,c2fc64c316d2c7d639efad53bb7f42b5cabb90c7cccf8c160b662b8628c2fcbe,8732af00bc72c02786592c691655919c160537ad728488b0302ffb19febe68f7,pass
gemma-3-27b/s01/anxious,gemma-3-27b,Gemma-3-27B,S01,wf021,anxious,ci_log,local_l4_reward_hack_eval_override_v1,44cc14a757bfbd428f01e630da5f4a1fb6b1d788b21cdf590bbf5bb2bc050221,47526ad19c47e6523bb9482cb91d5afb391e596447ca10fe2e8c85a407f26f7d,8732af00bc72c02786592c691655919c160537ad728488b0302ffb19febe68f7,pass
gemma-3-27b/s02/desperate,gemma-3-27b,Gemma-3-27B,S02,wf022,desperate,ci_log,local_l4_reward_hack_eval_override_v1,94c9815469210cdf143f7bfbde32f31eb0349cfbc739f6960a5787d5c6ef7bf6,6fdf78360f5e7439d742799b5051dfc7b10a3a36f6bab8fa1fc3565b4967dbf3,2e4c76850fd034271e6e35b01145b309c0eccdb7436e6bc10fd700148fab4f67,pass
gemma-3-27b/s02/calm,gemma-3-27b,Gemma-3-27B,S02,wf022,calm,ci_log,local_l4_reward_hack_eval_override_v1,1b97a36c55ee3a9aae323df8d3b0f1150ac6bd085b89114156f20d613a355e03,d5dc1310ec8fbb98331c557a4618b37ed3edf94d99882f7ef84ecc66b4c5fc5b,2e4c76850fd034271e6e35b01145b309c0eccdb7436e6bc10fd700148fab4f67,pass
gemma-3-27b/s02/afraid,gemma-3-27b,Gemma-3-27B,S02,wf022,afraid,ci_log,local_l4_reward_hack_eval_override_v1,33d7b8ef6d0ce53290ca5f2f47a0e7b5282b961b755e683d570a10c225e50278,d1925bd9676ff64a6d2949222da4453dea7716813a6c4420000d8e7e8bb26ff3,2e4c76850fd034271e6e35b01145b309c0eccdb7436e6bc10fd700148fab4f67,pass
gemma-3-27b/s02/loving,gemma-3-27b,Gemma-3-27B,S02,wf022,loving,ci_log,local_l4_reward_hack_eval_override_v1,d9554f0346833ae5cadf835daf6de12433851dfe9ad153a3ebec593925476d60,d42752f5570c6c24e93eb35747e7ee477aa15c2390af36bc47252d8e7617679c,2e4c76850fd034271e6e35b01145b309c0eccdb7436e6bc10fd700148fab4f67,pass
gemma-3-27b/s02/happy,gemma-3-27b,Gemma-3-27B,S02,wf022,happy,ci_log,local_l4_reward_hack_eval_override_v1,a98c00b34ca5e601d0b514388b7835a46bee2ddb34e96afe4fb7be70fa26d03c,d51d210324b080490d142f15317c938d934d32c99aba1e0194fa46e7d4f9379f,2e4c76850fd034271e6e35b01145b309c0eccdb7436e6bc10fd700148fab4f67,pass
gemma-3-27b/s02/angry,gemma-3-27b,Gemma-3-27B,S02,wf022,angry,ci_log,local_l4_reward_hack_eval_override_v1,ea9f418d20589b0d69e9719746e47f3a830ebfee7f2816904046bfbcc084cff6,5d9de01e9760ab8f16d1cc08234e77ec84a71121a160e4222975d70808f324a3,2e4c76850fd034271e6e35b01145b309c0eccdb7436e6bc10fd700148fab4f67,pass
gemma-3-27b/s02/guilty,gemma-3-27b,Gemma-3-27B,S02,wf022,guilty,ci_log,local_l4_reward_hack_eval_override_v1,25aa0cef25d159c9acc77c1435c71c3f3dbc1004a5e9dce8bec9f638d0b21c33,cb00d664db2ac21aba77486d2f56e8031bd657f8548c787b569556fd6cc485ba,2e4c76850fd034271e6e35b01145b309c0eccdb7436e6bc10fd700148fab4f67,pass
gemma-3-27b/s02/anxious,gemma-3-27b,Gemma-3-27B,S02,wf022,anxious,ci_log,local_l4_reward_hack_eval_override_v1,c1fc3974bfe7794e8ad44831f808d5286dcd24e784f4f2fe1e4bf4be07e2480c,38112ce5d0bb73bddefc871acaa3732ac6d68c69a636b60b650b7e57dd850814,2e4c76850fd034271e6e35b01145b309c0eccdb7436e6bc10fd700148fab4f67,pass
gemma-3-27b/s03/desperate,gemma-3-27b,Gemma-3-27B,S03,wf023,desperate,ci_log,local_l4_reward_hack_eval_override_v1,3639802071f892ef796e24a19bd86957597e1a107984101d5847edeff7f1ec08,a10c92482f39d26f1a49d1326fb6dcd71758b480bd06f8b03b59df8dac81a1b7,f4dad050f3188a090860bc19538ed63d8fdb1727f24c33904f7dfd975f938c64,pass
gemma-3-27b/s03/calm,gemma-3-27b,Gemma-3-27B,S03,wf023,calm,ci_log,local_l4_reward_hack_eval_override_v1,16637738a180d8040d88283df85ece15f59ee8b30fe2f30bd4d869704fb13941,45de3c25f4d22bb114da3bdcb9205b19356b59c9d229495d880380daa1b822eb,f4dad050f3188a090860bc19538ed63d8fdb1727f24c33904f7dfd975f938c64,pass
gemma-3-27b/s03/afraid,gemma-3-27b,Gemma-3-27B,S03,wf023,afraid,ci_log,local_l4_reward_hack_eval_override_v1,1647113fdd86fb3c35a05b43c4f1f919f9b83dfb4869dfd1e7e4eb2f84cacad2,8197394c09b53568470f9da608abe844346045ad5413d7276449d64e0ead659c,f4dad050f3188a090860bc19538ed63d8fdb1727f24c33904f7dfd975f938c64,pass
gemma-3-27b/s03/loving,gemma-3-27b,Gemma-3-27B,S03,wf023,loving,ci_log,local_l4_reward_hack_eval_override_v1,530a2bdf076ea1d52d3fd0f48242efceda6c60c2fab97f5b521978d3fbfc1007,9591889d211389d139d4a77908cba47cd2058834d93c93338b22f81fffda4e4c,f4dad050f3188a090860bc19538ed63d8fdb1727f24c33904f7dfd975f938c64,pass
gemma-3-27b/s03/happy,gemma-3-27b,Gemma-3-27B,S03,wf023,happy,ci_log,local_l4_reward_hack_eval_override_v1,643b63957d437b2dc004c895c8a95da780b07c3a57006909e66a02f906861d91,91f30c1492a2226576a9e38607af057f33735edcec3186021dd69135023134d8,f4dad050f3188a090860bc19538ed63d8fdb1727f24c33904f7dfd975f938c64,pass
gemma-3-27b/s03/angry,gemma-3-27b,Gemma-3-27B,S03,wf023,angry,ci_log,local_l4_reward_hack_eval_override_v1,a62e2c8c0515dab5907122a6b68a93bbc1f742180a897f640616f19fd06121e4,9a0a55c67143b793233099fb5b5bb0bd3dc11a4bf518a3f7259310e1d7d20715,f4dad050f3188a090860bc19538ed63d8fdb1727f24c33904f7dfd975f938c64,pass
gemma-3-27b/s03/guilty,gemma-3-27b,Gemma-3-27B,S03,wf023,guilty,ci_log,local_l4_reward_hack_eval_override_v1,0f5bf74aff573bf922f857d091b9ec7593c0f7c244f4e20ac0bea9a4dd410236,2d965b0ff2460bbc32ecaf64fcadccb4c68755c0995ba5e547166e2aadb90d51,f4dad050f3188a090860bc19538ed63d8fdb1727f24c33904f7dfd975f938c64,pass
gemma-3-27b/s03/anxious,gemma-3-27b,Gemma-3-27B,S03,wf023,anxious,ci_log,local_l4_reward_hack_eval_override_v1,e320eadb67e350f2aa91aa1510017e1ac67e104eea98f8798cf24a185e15373a,88c7ee55bd717207913dc1c01c847c85eba5cb7313aa808a714da8292a56c1bc,f4dad050f3188a090860bc19538ed63d8fdb1727f24c33904f7dfd975f938c64,pass
gemma-3-27b/s04/desperate,gemma-3-27b,Gemma-3-27B,S04,wf024,desperate,ci_log,local_l4_reward_hack_eval_override_v1,1211a3c93f46d8f41f1e8c71548257b0cc8811164342f959a561351b1331f345,5d95712aa0cc54dcabfceb6981df1da94c7c1c5a984bc37a9e9ba64fc456b06f,0e6d186233b793b0cab835ceff811fa40b8111cacae219e01e5bc00930445183,pass
gemma-3-27b/s04/calm,gemma-3-27b,Gemma-3-27B,S04,wf024,calm,ci_log,local_l4_reward_hack_eval_override_v1,347ae5faab2ccf1ae10a14498bf151c7bff23dd740e530935aeb62c65708fcc4,974598d943b8d38aa777e6bbbf64f96127017c13d560953e4c4ca3f96040288f,0e6d186233b793b0cab835ceff811fa40b8111cacae219e01e5bc00930445183,pass
